<188,11,10,8>,
<189,12,1,3>,
<189,12,1,4>,
<189,12,1,5>,
<189,12,1,7>,
<190,13,2,1>,
<190,13,2,5>,
<190,13,2,6>,
<190,13,2,7>,
<190,13,2,8>,
<190,13,2,9>,
<190,14,2,1>,
<190,14,2,5>,
<190,14,2,6>,
<190,14,2,7>,
<190,14,2,8>,
<190,14,2,9>,
<191,1,3,1>,
<191,1,3,2>,
<191,1,3,4>,
<191,1,3,7>,
<191,1,3,9>,
<193,3,7,2>,
<193,3,7,4>,
<193,3,7,5>,
<193,3,7,6>,
<193,3,7,7>,
<193,3,7,8>,
<193,3,7,9>,
<193,4,7,2>,
<193,4,7,4>,
<193,4,7,5>,
<193,4,7,6>,
<193,4,7,7>,
<193,4,7,8>,
<193,4,7,9>,
<194,5,3,1>,
<194,5,3,3>,
<194,5,3,6>,
<194,5,3,8>,
<194,5,3,9>,
<194,6,3,1>,
<194,6,3,3>,
<194,6,3,6>,
<194,6,3,8>,
<194,6,3,9>,
<198,10,1,1>,
<198,10,1,3>,
<198,10,1,5>,
<198,10,1,7>,
<198,10,1,8>,
<198,11,1,1>,
<198,11,1,3>,
<198,11,1,5>,
<198,11,1,7>,
<198,11,1,8>,
<200,13,4,1>,
<200,13,4,5>,
<200,13,4,6>,
<200,13,4,7>,
<200,13,4,8>,
<200,13,4,9>,
<200,14,4,1>,
<200,14,4,5>,
<200,14,4,6>,
<200,14,4,7>,
<200,14,4,8>,
<200,14,4,9>,
<203,3,10,2>,
<203,3,10,4>,
<203,3,10,5>,
<203,3,10,6>,
<203,3,10,7>,
<203,3,10,8>,
<203,3,10,9>,
<203,4,10,2>,
<203,4,10,4>,
<203,4,10,5>,
<203,4,10,6>,
<203,4,10,7>,
<203,4,10,8>,
<203,4,10,9>,
<204,5,4,1>,
<204,5,4,3>,
<204,5,4,6>,
<204,5,4,8>,
<204,5,4,9>,
<204,6,4,1>,
<204,6,4,3>,
<204,6,4,6>,
<204,6,4,8>,
<204,6,4,9>,
<206,8,2,1>,
<206,8,2,6>,
<206,8,2,8>,
<207,9,4,1>,
<207,9,4,6>,
<207,9,4,7>,
<207,9,4,8>,
<207,9,4,9>,
<209,12,1,3>,
<209,12,1,4>,
<209,12,1,5>,
<209,12,1,7>,
<211,1,7,1>,
<211,1,7,2>,
<211,1,7,4>,
<211,1,7,7>,
<211,1,7,9>,
<212,2,7,1>,
<212,2,7,2>,
<212,2,7,3>,
<212,2,7,5>,
<212,2,7,7>,
<212,2,7,9>,
<213,3,6,2>,
<213,3,6,4>,
<213,3,6,5>,
<213,3,6,6>,
<213,3,6,7>,
<213,3,6,8>,
<213,3,6,9>,
<213,4,6,2>,
<213,4,6,4>,
<213,4,6,5>,
<213,4,6,6>,
<213,4,6,7>,
<213,4,6,8>,
<213,4,6,9>,
<214,5,3,1>,
<214,5,3,3>,
<214,5,3,6>,
<214,5,3,8>,
<214,5,3,9>,
<214,6,3,1>,
<214,6,3,3>,
<214,6,3,6>,
<214,6,3,8>,
<214,6,3,9>,
<215,7,9,2>,
<215,7,9,3>,
<215,7,9,7>,
<215,7,9,9>,
<216,8,9,1>,
<216,8,9,6>,
<216,8,9,8>,
<217,9,5,1>,
<217,9,5,6>,
<217,9,5,7>,
<217,9,5,8>,
<217,9,5,9>,
<218,10,5,1>,
<218,10,5,3>,
<218,10,5,5>,
<218,10,5,7>,
<218,10,5,8>,
<218,11,5,1>,
<218,11,5,3>,
<218,11,5,5>,
<218,11,5,7>,
<218,11,5,8>,
<219,12,4,3>,
<219,12,4,4>,
<219,12,4,5>,
<219,12,4,7>,
<220,13,3,1>,
<220,13,3,5>,
<220,13,3,6>,
<220,13,3,7>,
<220,13,3,8>,
<220,13,3,9>,
<220,14,3,1>,
<220,14,3,5>,
<220,14,3,6>,
<220,14,3,7>,
<220,14,3,8>,
<220,14,3,9>,
<221,1,8,1>,
<221,1,8,2>,
<221,1,8,4>,
<221,1,8,7>,
<221,1,8,9>,
<224,5,5,1>,
<224,5,5,3>,
<224,5,5,6>,
<224,5,5,8>,
<224,5,5,9>,
<224,6,5,1>,
<224,6,5,3>,
<224,6,5,6>,
<224,6,5,8>,
<224,6,5,9>,
<225,7,2,2>,
<225,7,2,3>,
<225,7,2,7>,
<225,7,2,9>,
<226,8,3,1>,
<226,8,3,6>,
<226,8,3,8>,
<231,1,6,1>,
<231,1,6,2>,
<231,1,6,4>,
<231,1,6,7>,
<231,1,6,9>,
<234,5,1,1>,
<234,5,1,3>,
<234,5,1,6>,
<234,5,1,8>,
<234,5,1,9>,
<234,6,1,1>,
<234,6,1,3>,
<234,6,1,6>,
<234,6,1,8>,
<234,6,1,9>,
<237,9,2,1>,
<237,9,2,6>,
<237,9,2,7>,
<237,9,2,8>,
<237,9,2,9>,
<239,12,9,3>,
<239,12,9,4>,
<239,12,9,5>,
<239,12,9,7>,
<240,13,9,1>,
<240,13,9,5>,
<240,13,9,6>,
<240,13,9,7>,
<240,13,9,8>,
<240,13,9,9>,
<240,14,9,1>,
<240,14,9,5>,
<240,14,9,6>,
<240,14,9,7>,
<240,14,9,8>,
<240,14,9,9>,
<241,1,1,1>,
<241,1,1,2>,
<241,1,1,4>,
<241,1,1,7>,
<241,1,1,9>,
<242,2,7,1>,
<242,2,7,2>,
<242,2,7,3>,
<242,2,7,5>,
<242,2,7,7>,
<242,2,7,9>,
<243,3,1,2>,
<243,3,1,4>,
<243,3,1,5>,
<243,3,1,6>,
<243,3,1,7>,
<243,3,1,8>,
<243,3,1,9>,
<243,4,1,2>,
<243,4,1,4>,
<243,4,1,5>,
<243,4,1,6>,
<243,4,1,7>,
<243,4,1,8>,
<243,4,1,9>,
<244,5,7,1>,
<244,5,7,3>,
<244,5,7,6>,
<244,5,7,8>,
<244,5,7,9>,
<244,6,7,1>,
<244,6,7,3>,
<244,6,7,6>,
<244,6,7,8>,
<244,6,7,9>,
<245,7,6,2>,
<245,7,6,3>,
<245,7,6,7>,
<245,7,6,9>,
<246,8,8,1>,
<246,8,8,6>,
<246,8,8,8>,
<247,9,1,1>,
<247,9,1,6>,
<247,9,1,7>,
<247,9,1,8>,
<247,9,1,9>,
<248,10,7,1>,
<248,10,7,3>,
<248,10,7,5>,
<248,10,7,7>,
<248,10,7,8>,
<248,11,7,1>,
<248,11,7,3>,
<248,11,7,5>,
<248,11,7,7>,
<248,11,7,8>,
<249,12,1,3>,
<249,12,1,4>,
<249,12,1,5>,
<249,12,1,7>,
<250,13,1,1>,
<250,13,1,5>,
<250,13,1,6>,
<250,13,1,7>,
<250,13,1,8>,
<250,13,1,9>,
<250,14,1,1>,
<250,14,1,5>,
<250,14,1,6>,
<250,14,1,7>,
<250,14,1,8>,
<250,14,1,9>,
<251,1,6,1>,
<251,1,6,2>,
<251,1,6,4>,
<251,1,6,7>,
<251,1,6,9>,
<253,3,4,2>,
<253,3,4,4>,
<253,3,4,5>,
<253,3,4,6>,
<253,3,4,7>,
<253,3,4,8>,
<253,3,4,9>,
<253,4,4,2>,
<253,4,4,4>,
<253,4,4,5>,
<253,4,4,6>,
<253,4,4,7>,
<253,4,4,8>,
<253,4,4,9>,
<257,9,7,1>,
<257,9,7,6>,
<257,9,7,7>,
<257,9,7,8>,
<257,9,7,9>,
<259,12,1,3>,
<259,12,1,4>,
<259,12,1,5>,
<259,12,1,7>,
<261,1,8,1>,
<261,1,8,2>,
<261,1,8,4>,
<261,1,8,7>,
<261,1,8,9>,
<263,3,7,2>,
<263,3,7,4>,
<263,3,7,5>,
<263,3,7,6>,
<263,3,7,7>,
<263,3,7,8>,
<263,3,7,9>,
<263,4,7,2>,
<263,4,7,4>,
<263,4,7,5>,
<263,4,7,6>,
<263,4,7,7>,
<263,4,7,8>,
<263,4,7,9>,
<267,9,9,1>,
<267,9,9,6>,
<267,9,9,7>,
<267,9,9,8>,
<267,9,9,9>,
<269,12,5,3>,
<269,12,5,4>,
<269,12,5,5>,
<269,12,5,7>,
<270,13,10,1>,
<270,13,10,5>,
<270,13,10,6>,
<270,13,10,7>,
<270,13,10,8>,
<270,13,10,9>,
<270,14,10,1>,
<270,14,10,5>,
<270,14,10,6>,
<270,14,10,7>,
<270,14,10,8>,
<270,14,10,9>,
<271,1,7,1>,
<271,1,7,2>,
<271,1,7,4>,
<271,1,7,7>,
<271,1,7,9>,
<272,2,4,1>,
<272,2,4,2>,
<272,2,4,3>,
<272,2,4,5>,
<272,2,4,7>,
<272,2,4,9>,
<273,3,5,2>,
<273,3,5,4>,
<273,3,5,5>,
<273,3,5,6>,
<273,3,5,7>,
<273,3,5,8>,
<273,3,5,9>,
<273,4,5,2>,
<273,4,5,4>,
<273,4,5,5>,
<273,4,5,6>,
<273,4,5,7>,
<273,4,5,8>,
<273,4,5,9>,
<274,5,9,1>,
<274,5,9,3>,
<274,5,9,6>,
<274,5,9,8>,
<274,5,9,9>,
<274,6,9,1>,
<274,6,9,3>,
<274,6,9,6>,
<274,6,9,8>,
<274,6,9,9>,
<275,7,1,2>,
<275,7,1,3>,
<275,7,1,7>,
<275,7,1,9>,
<276,8,9,1>,
<276,8,9,6>,
<276,8,9,8>,
<277,9,3,1>,
<277,9,3,6>,
<277,9,3,7>,
<277,9,3,8>,
<277,9,3,9>,
<278,10,1,1>,
<278,10,1,3>,
<278,10,1,5>,
<278,10,1,7>,
<278,10,1,8>,
<278,11,1,1>,
<278,11,1,3>,
<278,11,1,5>,
<278,11,1,7>,
<278,11,1,8>,
<279,12,6,3>,
<279,12,6,4>,
<279,12,6,5>,
<279,12,6,7>,
<280,13,4,1>,
<280,13,4,5>,
<280,13,4,6>,
<280,13,4,7>,
<280,13,4,8>,
<280,13,4,9>,
<280,14,4,1>,
<280,14,4,5>,
<280,14,4,6>,
<280,14,4,7>,
<280,14,4,8>,
<280,14,4,9>,
<281,1,6,1>,
<281,1,6,2>,
<281,1,6,4>,
<281,1,6,7>,
<281,1,6,9>,
<283,3,8,2>,
<283,3,8,4>,
<283,3,8,5>,
<283,3,8,6>,
<283,3,8,7>,
<283,3,8,8>,
<283,3,8,9>,
<283,4,8,2>,
<283,4,8,4>,
<283,4,8,5>,
<283,4,8,6>,
<283,4,8,7>,
<283,4,8,8>,
<283,4,8,9>,
<284,5,7,1>,
<284,5,7,3>,
<284,5,7,6>,
<284,5,7,8>,
<284,5,7,9>,
<284,6,7,1>,
<284,6,7,3>,
<284,6,7,6>,
<284,6,7,8>,
<284,6,7,9>,
<285,7,7,2>,
<285,7,7,3>,
<285,7,7,7>,
<285,7,7,9>,
<289,12,5,3>,
<289,12,5,4>,
<289,12,5,5>,
<289,12,5,7>,
<290,13,9,1>,
<290,13,9,5>,
<290,13,9,6>,
<290,13,9,7>,
<290,13,9,8>,
<290,13,9,9>,
<290,14,9,1>,
<290,14,9,5>,
<290,14,9,6>,
<290,14,9,7>,
<290,14,9,8>,
<290,14,9,9>,
<292,2,6,1>,
<292,2,6,2>,
<292,2,6,3>,
<292,2,6,5>,
<292,2,6,7>,
<292,2,6,9>,
<293,3,9,2>,
<293,3,9,4>,
<293,3,9,5>,
<293,3,9,6>,
<293,3,9,7>,
<293,3,9,8>,
<293,3,9,9>,
<293,4,9,2>,
<293,4,9,4>,
<293,4,9,5>,
<293,4,9,6>,
<293,4,9,7>,
<293,4,9,8>,
<293,4,9,9>,
<294,5,4,1>,
<294,5,4,3>,
<294,5,4,6>,
<294,5,4,8>,
<294,5,4,9>,
<294,6,4,1>,
<294,6,4,3>,
<294,6,4,6>,
<294,6,4,8>,
<294,6,4,9>,
<295,7,1,2>,
<295,7,1,3>,
<295,7,1,7>,
<295,7,1,9>,
<301,1,8,1>,
<301,1,8,2>,
<301,1,8,4>,
<301,1,8,7>,
<301,1,8,9>,
<302,2,1,1>,
<302,2,1,2>,
<302,2,1,3>,
<302,2,1,5>,
<302,2,1,7>,
<302,2,1,9>,
<303,3,7,2>,
<303,3,7,4>,
<303,3,7,5>,
<303,3,7,6>,
<303,3,7,7>,
<303,3,7,8>,
<303,3,7,9>,
<303,4,7,2>,
<303,4,7,4>,
<303,4,7,5>,
<303,4,7,6>,
<303,4,7,7>,
<303,4,7,8>,
<303,4,7,9>,
<304,5,10,1>,
<304,5,10,3>,
<304,5,10,6>,
<304,5,10,8>,
<304,5,10,9>,
<304,6,10,1>,
<304,6,10,3>,
<304,6,10,6>,
<304,6,10,8>,
<304,6,10,9>,
<305,7,3,2>,
<305,7,3,3>,
<305,7,3,7>,
<305,7,3,9>,
<306,8,3,1>,
<306,8,3,6>,
<306,8,3,8>,
<307,9,3,1>,
<307,9,3,6>,
<307,9,3,7>,
<307,9,3,8>,
<307,9,3,9>,
<308,10,5,1>,
<308,10,5,3>,
<308,10,5,5>,
<308,10,5,7>,
<308,10,5,8>,
<308,11,5,1>,
<308,11,5,3>,
<308,11,5,5>,
<308,11,5,7>,
<308,11,5,8>,
<309,12,8,3>,
<309,12,8,4>,
<309,12,8,5>,
<309,12,8,7>,
<310,13,1,1>,
<310,13,1,5>,
<310,13,1,6>,
<310,13,1,7>,
<310,13,1,8>,
<310,13,1,9>,
<310,14,1,1>,
<310,14,1,5>,
<310,14,1,6>,
<310,14,1,7>,
<310,14,1,8>,
<310,14,1,9>,
<311,1,6,1>,
<311,1,6,2>,
<311,1,6,4>,
<311,1,6,7>,
<311,1,6,9>,
<312,2,7,1>,
<312,2,7,2>,
<312,2,7,3>,
<312,2,7,5>,
<312,2,7,7>,
<312,2,7,9>,
<313,3,1,2>,
<313,3,1,4>,
<313,3,1,5>,
<313,3,1,6>,
<313,3,1,7>,
<313,3,1,8>,
<313,3,1,9>,
<313,4,1,2>,
<313,4,1,4>,
<313,4,1,5>,
<313,4,1,6>,
<313,4,1,7>,
<313,4,1,8>,
<313,4,1,9>,
<316,8,9,1>,
<316,8,9,6>,
<316,8,9,8>,
<318,10,2,1>,
<318,10,2,3>,
<318,10,2,5>,
<318,10,2,7>,
<318,10,2,8>,
<318,11,2,1>,
<318,11,2,3>,
<318,11,2,5>,
<318,11,2,7>,
<318,11,2,8>,
<323,3,7,2>,
<323,3,7,4>,
<323,3,7,5>,
<323,3,7,6>,
<323,3,7,7>,
<323,3,7,8>,
<323,3,7,9>,
<323,4,7,2>,
<323,4,7,4>,
<323,4,7,5>,
<323,4,7,6>,
<323,4,7,7>,
<323,4,7,8>,
<323,4,7,9>,
<324,5,9,1>,
<324,5,9,3>,
<324,5,9,6>,
<324,5,9,8>,
<324,5,9,9>,
<324,6,9,1>,
<324,6,9,3>,
<324,6,9,6>,
<324,6,9,8>,
<324,6,9,9>,
<326,8,6,1>,
<326,8,6,6>,
<326,8,6,8>,
<330,13,8,1>,
<330,13,8,5>,
<330,13,8,6>,
<330,13,8,7>,
<330,13,8,8>,
<330,13,8,9>,
<330,14,8,1>,
<330,14,8,5>,
<330,14,8,6>,
<330,14,8,7>,
<330,14,8,8>,
<330,14,8,9>,
<331,1,8,1>,
<331,1,8,2>,
<331,1,8,4>,
<331,1,8,7>,
<331,1,8,9>,
<332,2,1,1>,
<332,2,1,2>,
<332,2,1,3>,
<332,2,1,5>,
<332,2,1,7>,
<332,2,1,9>,
<333,3,2,2>,
<333,3,2,4>,
<333,3,2,5>,
<333,3,2,6>,
<333,3,2,7>,
<333,3,2,8>,
<333,3,2,9>,
<333,4,2,2>,
<333,4,2,4>,
<333,4,2,5>,
<333,4,2,6>,
<333,4,2,7>,
<333,4,2,8>,
<333,4,2,9>,
<334,5,9,1>,
<334,5,9,3>,
<334,5,9,6>,
<334,5,9,8>,
<334,5,9,9>,
<334,6,9,1>,
<334,6,9,3>,
<334,6,9,6>,
<334,6,9,8>,
<334,6,9,9>,
<335,7,10,2>,
<335,7,10,3>,
<335,7,10,7>,
<335,7,10,9>,
<336,8,7,1>,
<336,8,7,6>,
<336,8,7,8>,
<337,9,1,1>,
<337,9,1,6>,
<337,9,1,7>,
<337,9,1,8>,
<337,9,1,9>,
<338,10,6,1>,
<338,10,6,3>,
<338,10,6,5>,
<338,10,6,7>,
<338,10,6,8>,
<338,11,6,1>,
<338,11,6,3>,
<338,11,6,5>,
<338,11,6,7>,
<338,11,6,8>,
<339,12,5,3>,
<339,12,5,4>,
<339,12,5,5>,
<339,12,5,7>,
<340,13,4,1>,
<340,13,4,5>,
<340,13,4,6>,
<340,13,4,7>,
<340,13,4,8>,
<340,13,4,9>,
<340,14,4,1>,
<340,14,4,5>,
<340,14,4,6>,
<340,14,4,7>,
<340,14,4,8>,
<340,14,4,9>,
<341,1,3,1>,
<341,1,3,2>,
<341,1,3,4>,
<341,1,3,7>,
<341,1,3,9>,
<342,2,9,1>,
<342,2,9,2>,
<342,2,9,3>,
<342,2,9,5>,
<342,2,9,7>,
<342,2,9,9>,
<343,3,2,2>,
<343,3,2,4>,
<343,3,2,5>,
<343,3,2,6>,
<343,3,2,7>,
<343,3,2,8>,
<343,3,2,9>,
<343,4,2,2>,
<343,4,2,4>,
<343,4,2,5>,
<343,4,2,6>,
<343,4,2,7>,
<343,4,2,8>,
<343,4,2,9>,
<344,5,2,1>,
<344,5,2,3>,
<344,5,2,6>,
<344,5,2,8>,
<344,5,2,9>,
<344,6,2,1>,
<344,6,2,3>,
<344,6,2,6>,
<344,6,2,8>,
<344,6,2,9>,
<345,7,7,2>,
<345,7,7,3>,
<345,7,7,7>,
<345,7,7,9>,
<346,8,8,1>,
<346,8,8,6>,
<346,8,8,8>,
<347,9,4,1>,
<347,9,4,6>,
<347,9,4,7>,
<347,9,4,8>,
<347,9,4,9>,
<349,12,2,3>,
<349,12,2,4>,
<349,12,2,5>,
<349,12,2,7>,
<350,13,10,1>,
<350,13,10,5>,
<350,13,10,6>,
<350,13,10,7>,
<350,13,10,8>,
<350,13,10,9>,
<350,14,10,1>,
<350,14,10,5>,
<350,14,10,6>,
<350,14,10,7>,
<350,14,10,8>,
<350,14,10,9>,
<351,1,10,1>,
<351,1,10,2>,
<351,1,10,4>,
<351,1,10,7>,
<351,1,10,9>,
<352,2,5,1>,
<352,2,5,2>,
<352,2,5,3>,
<352,2,5,5>,
<352,2,5,7>,
<352,2,5,9>,
<353,3,1,2>,
<353,3,1,4>,
<353,3,1,5>,
<353,3,1,6>,
<353,3,1,7>,
<353,3,1,8>,
<353,3,1,9>,
<353,4,1,2>,
<353,4,1,4>,
<353,4,1,5>,
<353,4,1,6>,
<353,4,1,7>,
<353,4,1,8>,
<353,4,1,9>,
<355,7,10,2>,
<355,7,10,3>,
<355,7,10,7>,
<355,7,10,9>,
<356,8,5,1>,
<356,8,5,6>,
<356,8,5,8>,
<357,9,7,1>,
<357,9,7,6>,
<357,9,7,7>,
<357,9,7,8>,
<357,9,7,9>,
<358,10,5,1>,
<358,10,5,3>,
<358,10,5,5>,
<358,10,5,7>,
<358,10,5,8>,
<358,11,5,1>,
<358,11,5,3>,
<358,11,5,5>,
<358,11,5,7>,
<358,11,5,8>,
<361,1,3,1>,
<361,1,3,2>,
<361,1,3,4>,
<361,1,3,7>,
<361,1,3,9>,
<362,2,9,1>,
<362,2,9,2>,
<362,2,9,3>,
<362,2,9,5>,
<362,2,9,7>,
<362,2,9,9>,
<363,3,1,2>,
<363,3,1,4>,
<363,3,1,5>,
<363,3,1,6>,
<363,3,1,7>,
<363,3,1,8>,
<363,3,1,9>,
<363,4,1,2>,
<363,4,1,4>,
<363,4,1,5>,
<363,4,1,6>,
<363,4,1,7>,
<363,4,1,8>,
<363,4,1,9>,
<364,5,10,1>,
<364,5,10,3>,
<364,5,10,6>,
<364,5,10,8>,
<364,5,10,9>,
<364,6,10,1>,
<364,6,10,3>,
<364,6,10,6>,
<364,6,10,8>,
<364,6,10,9>,
<365,7,10,2>,
<365,7,10,3>,
<365,7,10,7>,
<365,7,10,9>,
<366,8,1,1>,
<366,8,1,6>,
<366,8,1,8>,
<367,9,7,1>,
<367,9,7,6>,
<367,9,7,7>,
<367,9,7,8>,
<367,9,7,9>,
<368,10,4,1>,
<368,10,4,3>,
<368,10,4,5>,
<368,10,4,7>,
<368,10,4,8>,
<368,11,4,1>,
<368,11,4,3>,
<368,11,4,5>,
<368,11,4,7>,
<368,11,4,8>,
<369,12,6,3>,
<369,12,6,4>,
<369,12,6,5>,
<369,12,6,7>,
<370,13,2,1>,
<370,13,2,5>,
<370,13,2,6>,
<370,13,2,7>,
<370,13,2,8>,
<370,13,2,9>,
<370,14,2,1>,
<370,14,2,5>,
<370,14,2,6>,
<370,14,2,7>,
<370,14,2,8>,
<370,14,2,9>,
<371,1,7,1>,
<371,1,7,2>,
<371,1,7,4>,
<371,1,7,7>,
<371,1,7,9>,
<374,5,4,1>,
<374,5,4,3>,
<374,5,4,6>,
<374,5,4,8>,
<374,5,4,9>,
<374,6,4,1>,
<374,6,4,3>,
<374,6,4,6>,
<374,6,4,8>,
<374,6,4,9>,
<375,7,3,2>,
<375,7,3,3>,
<375,7,3,7>,
<375,7,3,9>,
<377,9,1,1>,
<377,9,1,6>,
<377,9,1,7>,
<377,9,1,8>,
<377,9,1,9>,
<378,10,5,1>,
<378,10,5,3>,
<378,10,5,5>,
<378,10,5,7>,
<378,10,5,8>,
<378,11,5,1>,
<378,11,5,3>,
<378,11,5,5>,
<378,11,5,7>,
<378,11,5,8>,
<379,12,8,3>,
<379,12,8,4>,
<379,12,8,5>,
<379,12,8,7>,
<381,1,10,1>,
<381,1,10,2>,
<381,1,10,4>,
<381,1,10,7>,
<381,1,10,9>,
<382,2,6,1>,
<382,2,6,2>,
<382,2,6,3>,
<382,2,6,5>,
<382,2,6,7>,
<382,2,6,9>,
<384,5,1,1>,
<384,5,1,3>,
<384,5,1,6>,
<384,5,1,8>,
<384,5,1,9>,
<384,6,1,1>,
<384,6,1,3>,
<384,6,1,6>,
<384,6,1,8>,
<384,6,1,9>,
<389,12,9,3>,
<389,12,9,4>,
<389,12,9,5>,
<389,12,9,7>,
<391,1,10,1>,
<391,1,10,2>,
<391,1,10,4>,
<391,1,10,7>,
<391,1,10,9>,
<392,2,6,1>,
<392,2,6,2>,
<392,2,6,3>,
<392,2,6,5>,
<392,2,6,7>,
<392,2,6,9>,
<393,3,9,2>,
<393,3,9,4>,
<393,3,9,5>,
<393,3,9,6>,
<393,3,9,7>,
<393,3,9,8>,
<393,3,9,9>,
<393,4,9,2>,
<393,4,9,4>,
<393,4,9,5>,
<393,4,9,6>,
<393,4,9,7>,
<393,4,9,8>,
<393,4,9,9>,
<394,5,9,1>,
<394,5,9,3>,
<394,5,9,6>,
<394,5,9,8>,
<394,5,9,9>,
<394,6,9,1>,
<394,6,9,3>,
<394,6,9,6>,
<394,6,9,8>,
<394,6,9,9>,
<395,7,7,2>,
<395,7,7,3>,
<395,7,7,7>,
<395,7,7,9>,
<396,8,5,1>,
<396,8,5,6>,
<396,8,5,8>,
<397,9,9,1>,
<397,9,9,6>,
<397,9,9,7>,
<397,9,9,8>,
<397,9,9,9>,
<398,10,6,1>,
<398,10,6,3>,
<398,10,6,5>,
<398,10,6,7>,
<398,10,6,8>,
<398,11,6,1>,
<398,11,6,3>,
<398,11,6,5>,
<398,11,6,7>,
<398,11,6,8>,
<399,12,9,3>,
<399,12,9,4>,
<399,12,9,5>,
<399,12,9,7>,
<400,13,4,1>,
<400,13,4,5>,
<400,13,4,6>,
<400,13,4,7>,
<400,13,4,8>,
<400,13,4,9>,
<400,14,4,1>,
<400,14,4,5>,
<400,14,4,6>,
<400,14,4,7>,
<400,14,4,8>,
<400,14,4,9>,
<401,1,9,1>,
<401,1,9,2>,
<401,1,9,4>,
<401,1,9,7>,
<401,1,9,9>,
<404,5,8,1>,
<404,5,8,3>,
<404,5,8,6>,
<404,5,8,8>,
<404,5,8,9>,
<404,6,8,1>,
<404,6,8,3>,
<404,6,8,6>,
<404,6,8,8>,
<404,6,8,9>,
<406,8,3,1>,
<406,8,3,6>,
<406,8,3,8>,
<411,1,6,1>,
<411,1,6,2>,
<411,1,6,4>,
<411,1,6,7>,
<411,1,6,9>,
<412,2,8,1>,
<412,2,8,2>,
<412,2,8,3>,
<412,2,8,5>,
<412,2,8,7>,
<412,2,8,9>,
<414,5,8,1>,
<414,5,8,3>,
<414,5,8,6>,
<414,5,8,8>,
<414,5,8,9>,
<414,6,8,1>,
<414,6,8,3>,
<414,6,8,6>,
<414,6,8,8>,
<414,6,8,9>,
<417,9,2,1>,
<417,9,2,6>,
<417,9,2,7>,
<417,9,2,8>,
<417,9,2,9>,
<420,13,8,1>,
<420,13,8,5>,
<420,13,8,6>,
<420,13,8,7>,
<420,13,8,8>,
<420,13,8,9>,
<420,14,8,1>,
<420,14,8,5>,
<420,14,8,6>,
<420,14,8,7>,
<420,14,8,8>,
<420,14,8,9>,
<421,1,4,1>,
<421,1,4,2>,
<421,1,4,4>,
<421,1,4,7>,
<421,1,4,9>,
<422,2,5,1>,
<422,2,5,2>,
<422,2,5,3>,
<422,2,5,5>,
<422,2,5,7>,
<422,2,5,9>,
<423,3,6,2>,
<423,3,6,4>,
<423,3,6,5>,
<423,3,6,6>,
<423,3,6,7>,
<423,3,6,8>,
<423,3,6,9>,
<423,4,6,2>,
<423,4,6,4>,
<423,4,6,5>,
<423,4,6,6>,
<423,4,6,7>,
<423,4,6,8>,
<423,4,6,9>,
<424,5,3,1>,
<424,5,3,3>,
<424,5,3,6>,
<424,5,3,8>,
<424,5,3,9>,
<424,6,3,1>,
<424,6,3,3>,
<424,6,3,6>,
<424,6,3,8>,
<424,6,3,9>,
<425,7,1,2>,
<425,7,1,3>,
<425,7,1,7>,
<425,7,1,9>,
<426,8,4,1>,
<426,8,4,6>,
<426,8,4,8>,
<427,9,3,1>,
<427,9,3,6>,
<427,9,3,7>,
<427,9,3,8>,
<427,9,3,9>,
<428,10,8,1>,
<428,10,8,3>,
<428,10,8,5>,
<428,10,8,7>,
<428,10,8,8>,
<428,11,8,1>,
<428,11,8,3>,
<428,11,8,5>,
<428,11,8,7>,
<428,11,8,8>,
<429,12,3,3>,
<429,12,3,4>,
<429,12,3,5>,
<429,12,3,7>,
<430,13,9,1>,
<430,13,9,5>,
<430,13,9,6>,
<430,13,9,7>,
<430,13,9,8>,
<430,13,9,9>,
<430,14,9,1>,
<430,14,9,5>,
<430,14,9,6>,
<430,14,9,7>,
<430,14,9,8>,
<430,14,9,9>,
<431,1,10,1>,
<431,1,10,2>,
<431,1,10,4>,
<431,1,10,7>,
<431,1,10,9>,
<432,2,4,1>,
<432,2,4,2>,
<432,2,4,3>,
<432,2,4,5>,
<432,2,4,7>,
<432,2,4,9>,
<433,3,9,2>,
<433,3,9,4>,
<433,3,9,5>,
<433,3,9,6>,
<433,3,9,7>,
<433,3,9,8>,
<433,3,9,9>,
<433,4,9,2>,
<433,4,9,4>,
<433,4,9,5>,
<433,4,9,6>,
<433,4,9,7>,
<433,4,9,8>,
<433,4,9,9>,
<434,5,5,1>,
<434,5,5,3>,
<434,5,5,6>,
<434,5,5,8>,
<434,5,5,9>,
<434,6,5,1>,
<434,6,5,3>,
<434,6,5,6>,
<434,6,5,8>,
<434,6,5,9>,
<435,7,1,2>,
<435,7,1,3>,
<435,7,1,7>,
<435,7,1,9>,
<438,10,1,1>,
<438,10,1,3>,
<438,10,1,5>,
<438,10,1,7>,
<438,10,1,8>,
<438,11,1,1>,
<438,11,1,3>,
<438,11,1,5>,
<438,11,1,7>,
<438,11,1,8>,
<439,12,2,3>,
<439,12,2,4>,
<439,12,2,5>,
<439,12,2,7>,
<441,1,6,1>,
<441,1,6,2>,
<441,1,6,4>,
<441,1,6,7>,
<441,1,6,9>,
<443,3,9,2>,
<443,3,9,4>,
<443,3,9,5>,
<443,3,9,6>,
<443,3,9,7>,
<443,3,9,8>,
<443,3,9,9>,
<443,4,9,2>,
<443,4,9,4>,
<443,4,9,5>,
<443,4,9,6>,
